,timestamp,bytesRead,bytesWritten,processCount,ioActiveProcessCount
0,1533728260.0,817,0,4,1
1,1533728265.0,0,0,4,0
2,1533728270.0,0,10240000,4,1
3,1533728275.0,0,10240000,4,1
4,1533728280.0,0,10240000,4,1
5,1533728285.0,0,10240000,4,1
6,1533728290.0,0,10240000,4,1
7,1533728295.0,0,10240000,4,1
8,1533728300.0,0,10240000,4,1
9,1533728305.0,0,10240000,4,1
10,1533728310.0,0,10752000,4,1
11,1533728315.0,0,10240000,4,1
12,1533728320.0,0,10240000,4,1
13,1533728325.0,0,10240000,4,1
14,1533728330.0,0,10240000,4,1
15,1533728335.0,0,10240000,4,1
16,1533728340.0,0,10240000,4,1
17,1533728345.0,0,10240000,4,1
18,1533728350.0,0,10752000,4,1
19,1533728355.0,0,10240000,4,1
20,1533728360.0,0,10240000,4,1
21,1533728365.0,0,10240000,4,1
22,1533728370.0,0,10240000,4,1
23,1533728375.0,0,10240000,4,1
24,1533728380.0,0,10240000,4,1
25,1533728385.0,0,10240000,4,1
26,1533728390.0,0,9216000,4,1
27,1533728395.0,0,0,4,0
28,1533728400.0,0,61865984,4,1
29,1533728405.0,0,467664896,4,1
30,1533728410.0,0,472907776,4,1
31,1533728415.0,0,46137344,4,1
32,1533728420.0,0,0,4,0
33,1533728425.0,0,10240000,4,1
34,1533728430.0,0,10240000,4,1
35,1533728435.0,0,10240000,4,1
36,1533728440.0,0,10240000,4,1
37,1533728445.0,0,10240000,4,1
38,1533728450.0,0,10240000,4,1
39,1533728455.0,0,10240000,4,1
40,1533728460.0,0,10240000,4,1
41,1533728465.0,0,10752000,4,1
42,1533728470.0,0,10240000,4,1
43,1533728475.0,0,10240000,4,1
44,1533728480.0,0,10240000,4,1
45,1533728485.0,0,10240000,4,1
46,1533728490.0,0,10240000,4,1
47,1533728495.0,0,10240000,4,1
48,1533728500.0,0,10240000,4,1
49,1533728505.0,0,10752000,4,1
50,1533728510.0,0,10240000,4,1
51,1533728515.0,0,10240000,4,1
52,1533728520.0,0,10240000,4,1
53,1533728525.0,0,10240000,4,1
54,1533728530.0,0,10240000,4,1
55,1533728535.0,0,10240000,4,1
56,1533728540.0,0,10240000,4,1
57,1533728545.0,0,9216000,4,1
58,1533728550.0,0,0,4,0
59,1533728555.0,0,157286400,4,1
60,1533728560.0,0,470810624,4,1
61,1533728565.0,0,420478976,4,1
62,1533728570.0,0,0,3,0
63,1533728575.0,1048576000,0,3,1
64,1533728580.0,0,0,3,0
65,1533728585.0,0,26214400,3,1
66,1533728590.0,0,469762048,3,1
67,1533728595.0,0,473956352,3,1
68,1533728600.0,0,78643200,3,1
