,timestamp,bytesRead,bytesWritten,processCount,ioActiveProcessCount
0,1524125775.0,765467572,73375744,15,12
1,1524125780.0,4477419520,627654656,14,11
2,1524125785.0,0,924057600,9,6
3,1524125790.0,0,25600000,4,1
4,1524125795.0,0,25600000,4,1
5,1524125800.0,0,38400000,4,1
6,1524125805.0,0,25600000,4,1
7,1524125810.0,0,25600000,4,1
8,1524125815.0,0,25600000,4,1
9,1524125820.0,0,26624000,4,1
10,1524125825.0,0,25600000,4,1
11,1524125830.0,0,38400000,4,1
12,1524125835.0,0,25600000,4,1
13,1524125840.0,0,25600000,4,1
14,1524125845.0,0,25600000,4,1
15,1524125850.0,0,25600000,4,1
16,1524125855.0,0,25600000,4,1
17,1524125860.0,0,28160000,4,1
18,1524125865.0,0,25600000,4,1
19,1524125870.0,0,38400000,4,1
20,1524125875.0,0,25600000,4,1
21,1524125880.0,0,25600000,4,1
22,1524125885.0,0,38400000,4,1
23,1524125890.0,0,25600000,4,1
24,1524125895.0,0,25600000,4,1
25,1524125900.0,0,26624000,4,1
26,1524125905.0,0,25600000,4,1
27,1524125910.0,0,38400000,4,1
28,1524125915.0,0,25600000,4,1
29,1524125920.0,0,25600000,4,1
30,1524125925.0,0,31232000,4,1
31,1524125930.0,0,32768000,4,1
32,1524125935.0,0,25600000,4,1
33,1524125940.0,0,13824000,4,1
34,1524125945.0,0,25600000,4,1
35,1524125950.0,0,38400000,4,1
36,1524125955.0,0,25600000,4,1
37,1524125960.0,1048576000,462467072,20,18
38,1524125965.0,0,1713590272,19,16
39,1524125970.0,0,1702494208,19,16
40,1524125975.0,0,1636458496,19,16
41,1524125980.0,0,873213952,19,16
42,1524125985.0,0,25600000,4,1
43,1524125990.0,0,25600000,4,1
44,1524125995.0,0,38400000,4,1
45,1524126000.0,0,25600000,4,1
46,1524126005.0,0,26624000,4,1
47,1524126010.0,0,25600000,4,1
48,1524126015.0,0,25600000,4,1
49,1524126020.0,0,25600000,4,1
50,1524126025.0,0,25600000,4,1
51,1524126030.0,0,31232000,4,1
52,1524126035.0,0,32768000,4,1
53,1524126040.0,0,25600000,4,1
54,1524126045.0,0,13824000,4,1
55,1524126050.0,0,38400000,4,1
56,1524126055.0,0,25600000,4,1
57,1524126060.0,0,25600000,4,1
58,1524126065.0,0,38400000,4,1
59,1524126070.0,0,25600000,4,1
60,1524126075.0,0,25600000,4,1
61,1524126080.0,0,38400000,4,1
62,1524126085.0,0,13824000,4,1
63,1524126090.0,0,38400000,4,1
64,1524126095.0,0,25600000,4,1
65,1524126100.0,0,25600000,4,1
66,1524126105.0,0,38400000,4,1
67,1524126110.0,0,25600000,4,1
68,1524126115.0,0,25600000,4,1
69,1524126120.0,0,25600000,4,1
70,1524126125.0,0,17920000,4,1
71,1524126130.0,0,25600000,4,1
72,1524126135.0,0,38400000,4,1
73,1524126140.0,0,25600000,4,1
74,1524126145.0,0,38400000,4,1
75,1524126150.0,1048576000,545890304,21,18
76,1524126155.0,0,1610829824,19,16
77,1524126160.0,0,1845612544,19,16
78,1524126165.0,0,1697226752,19,16
79,1524126170.0,0,682520576,19,16
80,1524126175.0,0,29184000,4,1
81,1524126180.0,0,25600000,4,1
82,1524126185.0,0,38400000,4,1
83,1524126190.0,0,25600000,4,1
84,1524126195.0,0,13824000,4,1
85,1524126200.0,0,38400000,4,1
86,1524126205.0,0,25600000,4,1
87,1524126210.0,0,25600000,4,1
88,1524126215.0,0,25600000,4,1
89,1524126220.0,0,33792000,4,1
90,1524126225.0,0,30208000,4,1
91,1524126230.0,0,25600000,4,1
92,1524126235.0,0,26624000,4,1
93,1524126240.0,0,25600000,4,1
