,timestamp,bytesRead,bytesWritten,processCount,ioActiveProcessCount
0,1559724885.0,764009,0,2,2
1,1559724890.0,8242210,6571,5,12
2,1559724895.0,61860,49878,4,7
3,1559724900.0,0,0,2,0
4,1559724905.0,0,0,2,0
5,1559724910.0,0,0,2,0
6,1559724915.0,0,0,2,0
7,1559724920.0,2817195711,2817193369,2,2
8,1559724925.0,0,0,2,0
9,1559724930.0,0,0,2,0
10,1559724935.0,0,0,2,0
11,1559724940.0,0,0,2,0
12,1559724945.0,0,0,2,0
13,1559724950.0,4366270464,4366270464,2,1
14,1559724955.0,5502926848,5498732544,2,1
15,1559724960.0,5469372416,5473566720,2,1
16,1559724965.0,2264985831,2219824746,24,46
17,1559724970.0,16380705822,0,24,20
18,1559724975.0,18657885732,0,24,20
19,1559724980.0,16191939497,1880,24,21
20,1559724985.0,9928104369,19536,24,21
21,1559724990.0,6499532800,15040,24,21
22,1559724995.0,6687621120,15792,24,21
23,1559725000.0,7611219968,17672,24,21
24,1559725005.0,6807732224,15416,24,21
25,1559725010.0,6495010816,15040,24,21
26,1559725015.0,6470713344,14946,24,21
27,1559725020.0,6520881152,15040,24,21
28,1559725025.0,5991088128,13818,24,21
29,1559725030.0,4755144704,10904,24,21
30,1559725035.0,6457262080,15040,24,21
31,1559725040.0,7184711680,16262,24,21
32,1559725045.0,7098925056,16356,24,21
33,1559725050.0,6827032576,15510,24,21
34,1559725055.0,6930939904,15980,24,21
35,1559725060.0,6737772544,15510,24,21
36,1559725065.0,6428868608,14852,24,21
37,1559725070.0,6261833728,14288,24,21
38,1559725075.0,6302957568,14382,24,21
39,1559725080.0,4803133440,11092,24,21
40,1559725085.0,4191764480,9588,24,21
41,1559725090.0,6789742592,15510,24,21
42,1559725095.0,7114440704,16544,24,21
43,1559725100.0,6990839808,16074,24,21
44,1559725105.0,6910296064,15698,24,21
45,1559725110.0,6497419264,14946,24,21
46,1559725115.0,6693945344,15322,24,21
47,1559725120.0,6386319360,14664,24,21
48,1559725125.0,5807095808,13348,24,21
49,1559725130.0,5880135680,13536,24,21
50,1559725135.0,6709264384,15322,24,21
51,1559725140.0,6845448192,15792,24,21
52,1559725145.0,6876151808,15886,24,21
53,1559725150.0,6818643968,15604,24,21
54,1559725155.0,6731612160,15416,24,21
55,1559725160.0,6485360640,14758,24,21
56,1559725165.0,6177193984,14194,24,21
57,1559725170.0,5589270528,13066,24,21
58,1559725175.0,5072748544,11374,24,21
59,1559725180.0,7193198592,16450,24,21
60,1559725185.0,7009107968,16168,24,21
61,1559725190.0,6601768960,15134,24,21
62,1559725195.0,6726991872,15510,24,21
63,1559725200.0,6688325632,15322,24,21
64,1559725205.0,6492160000,14946,24,21
65,1559725210.0,6265651200,14382,24,21
66,1559725215.0,5872287744,13348,24,21
67,1559725220.0,4043489280,9306,24,21
68,1559725225.0,6073958400,14006,24,21
69,1559725230.0,6932578304,15886,24,21
70,1559725235.0,6510493696,14852,24,21
71,1559725240.0,6533939200,15040,24,21
72,1559725245.0,6745358336,15604,24,21
73,1559725250.0,6349668352,14476,24,21
74,1559725255.0,6014093510,4668262,24,21
75,1559725260.0,1149190,94738124,24,8
