,timestamp,bytesRead,bytesWritten,processCount,ioActiveProcessCount
0,1563944970.0,2621773,286,2,2
1,1563944975.0,4468736,0,2,1
2,1563944980.0,82251776,0,2,1
3,1563944985.0,105455616,0,2,1
4,1563944990.0,99950592,0,2,1
5,1563944995.0,102670336,0,2,1
6,1563945000.0,101969920,0,2,1
7,1563945005.0,101580800,0,2,1
8,1563945010.0,101437440,0,2,1
9,1563945015.0,100700160,0,2,1
10,1563945020.0,169611264,0,2,1
11,1563945025.0,213975040,0,2,1
12,1563945030.0,212574208,0,2,1
13,1563945035.0,213184512,0,2,1
14,1563945040.0,365236224,0,2,1
15,1563945045.0,440729600,0,2,1
16,1563945050.0,736829440,0,2,1
17,1563945055.0,940752896,54,2,1
