,timestamp,bytesRead,bytesWritten,processCount,ioActiveProcessCount
0,1560516120.0,4923524,4923524,1,1
1,1560516125.0,4459838,4459838,1,1
2,1560516130.0,22324939,22324939,1,2
3,1560516135.0,182294406,182294406,1,1
4,1560516140.0,149305303,149305303,1,1
5,1560516145.0,152011362,152011362,1,1
6,1560516150.0,143893573,143893573,1,1
7,1560516155.0,142487009,142365141,1,1
8,1560516160.0,134804307,134926175,1,1
9,1560516165.0,146867959,146744906,1,1
10,1560516170.0,144610008,144560473,1,1
11,1560516175.0,137772078,137944666,1,2
