,timestamp,bytesRead,bytesWritten,processCount,ioActiveProcessCount
0,1559399370.0,867,138072300,5,2
1,1559399375.0,0,257374500,5,1
2,1559399380.0,0,257053500,5,1
3,1559399385.0,0,257281500,5,1
4,1559399390.0,0,256933500,5,1
5,1559399395.0,0,256633500,5,1
6,1559399400.0,0,256677000,5,1
7,1559399405.0,0,256905000,5,1
8,1559399410.0,0,256855500,5,1
9,1559399415.0,0,256950000,5,1
10,1559399420.0,0,256617000,5,1
11,1559399425.0,0,256665000,5,1
12,1559399430.0,0,256908000,5,1
13,1559399435.0,0,256515000,5,1
14,1559399440.0,1748314,256228755,6,4
15,1559399445.0,0,258090000,5,1
16,1559399450.0,0,255436500,5,1
17,1559399455.0,0,254754000,5,1
18,1559399460.0,0,255079500,5,1
19,1559399465.0,0,254847000,5,1
20,1559399470.0,0,255462000,5,1
21,1559399475.0,0,254940000,5,1
22,1559399480.0,0,255004500,5,1
23,1559399485.0,0,255379500,5,1
24,1559399490.0,0,255501000,5,1
25,1559399495.0,0,255667500,5,1
26,1559399500.0,0,255580500,5,1
27,1559399505.0,1748314,256305357,6,5
28,1559399510.0,0,254944500,5,1
29,1559399515.0,0,256140000,5,1
30,1559399520.0,0,256203000,5,1
31,1559399525.0,0,255777000,5,1
32,1559399530.0,0,256438500,5,1
33,1559399535.0,0,255723000,5,1
34,1559399540.0,1748314,257751357,6,5
35,1559399545.0,0,257310000,5,1
36,1559399550.0,0,257551500,5,1
37,1559399555.0,0,256326000,5,1
38,1559399560.0,0,256257000,5,1
39,1559399565.0,0,256017000,5,1
40,1559399570.0,0,255231000,5,1
41,1559399575.0,0,256857000,5,1
42,1559399580.0,0,256278000,5,1
43,1559399585.0,0,255636000,5,1
44,1559399590.0,0,255765000,5,1
45,1559399595.0,0,255964500,5,1
46,1559399600.0,0,256213500,5,1
47,1559399605.0,1748314,255462357,6,5
48,1559399610.0,0,255600000,5,1
49,1559399615.0,0,256011000,5,1
50,1559399620.0,0,255730500,5,1
51,1559399625.0,0,255577500,5,1
52,1559399630.0,0,255178500,5,1
53,1559399635.0,0,257008500,5,1
54,1559399640.0,0,258321000,5,1
55,1559399645.0,0,257407500,5,1
56,1559399650.0,0,257625000,5,1
57,1559399655.0,0,257784000,5,1
58,1559399660.0,1748314,256477857,6,5
59,1559399665.0,0,256954500,5,1
60,1559399670.0,0,257026500,5,1
61,1559399675.0,0,257545500,5,1
62,1559399680.0,0,257473500,5,1
63,1559399685.0,0,257283000,5,1
64,1559399690.0,0,257217000,5,1
65,1559399695.0,0,257176500,5,1
66,1559399700.0,0,256584000,5,1
67,1559399705.0,0,256702500,5,1
68,1559399710.0,0,256900500,5,1
69,1559399715.0,0,257176500,5,1
70,1559399720.0,0,257154000,5,1
71,1559399725.0,0,256743000,5,1
72,1559399730.0,0,256618500,5,1
73,1559399735.0,0,256693500,5,1
74,1559399740.0,1748314,256765857,6,5
75,1559399745.0,0,256990500,5,1
76,1559399750.0,0,256654500,5,1
77,1559399755.0,0,256951500,5,1
78,1559399760.0,0,257290500,5,1
79,1559399765.0,0,256792500,5,1
80,1559399770.0,0,256936500,5,1
81,1559399775.0,0,256311000,5,1
82,1559399780.0,0,256377000,5,1
83,1559399785.0,0,256699500,5,1
84,1559399790.0,0,256749000,5,1
85,1559399795.0,0,256371000,5,1
86,1559399800.0,0,256836000,5,1
87,1559399805.0,1748314,257559357,6,5
88,1559399810.0,0,257530500,5,1
89,1559399815.0,0,257323500,5,1
90,1559399820.0,0,257557500,5,1
91,1559399825.0,0,257884500,5,1
92,1559399830.0,0,257115000,5,1
