,timestamp,bytesRead,bytesWritten,processCount,ioActiveProcessCount
0,1559445970.0,867,238372800,5,2
1,1559445975.0,0,253470000,5,1
2,1559445980.0,0,249891000,5,1
3,1559445985.0,0,247395000,5,1
4,1559445990.0,0,251956500,5,1
5,1559445995.0,0,252942000,5,1
6,1559446000.0,1748314,246418755,6,4
7,1559446005.0,0,255892500,5,1
8,1559446010.0,0,256414500,5,1
9,1559446015.0,0,256606500,5,1
10,1559446020.0,0,255900000,5,1
11,1559446025.0,0,243897000,5,1
12,1559446030.0,0,248058000,5,1
13,1559446035.0,0,253188000,5,1
14,1559446040.0,0,249412500,5,1
15,1559446045.0,0,253251000,5,1
16,1559446050.0,0,252786000,5,1
17,1559446055.0,0,246919500,5,1
18,1559446060.0,1694143,251415357,6,5
19,1559446065.0,54171,251316000,6,2
20,1559446070.0,0,251527500,5,1
21,1559446075.0,0,250428000,5,1
22,1559446080.0,0,248056500,5,1
23,1559446085.0,0,252349500,5,1
24,1559446090.0,0,241516500,5,1
25,1559446095.0,0,253264500,5,1
26,1559446100.0,0,253006500,5,1
27,1559446105.0,0,251850000,5,1
28,1559446110.0,0,252606000,5,1
29,1559446115.0,0,250678500,5,1
30,1559446120.0,0,246508500,5,1
31,1559446125.0,0,253645500,5,1
32,1559446130.0,0,251017500,5,1
33,1559446135.0,0,253128000,5,1
34,1559446140.0,1748314,247599357,6,5
35,1559446145.0,0,244291500,5,1
36,1559446150.0,0,242572500,5,1
37,1559446155.0,0,247648500,5,1
38,1559446160.0,0,250273500,5,1
39,1559446165.0,0,223680000,5,1
40,1559446170.0,0,252430500,5,1
41,1559446175.0,0,237817500,5,1
42,1559446180.0,0,229906500,5,1
43,1559446185.0,0,215394000,5,1
44,1559446190.0,0,250792500,5,1
45,1559446195.0,0,244797000,5,1
46,1559446200.0,1748314,243870357,6,5
47,1559446205.0,0,253599000,5,1
48,1559446210.0,1748314,253551357,6,5
49,1559446215.0,0,253525500,5,1
50,1559446220.0,0,253506000,5,1
51,1559446225.0,0,253509000,5,1
52,1559446230.0,0,254265000,5,1
53,1559446235.0,0,253834500,5,1
54,1559446240.0,0,253390500,5,1
55,1559446245.0,0,253501500,5,1
56,1559446250.0,0,253554000,5,1
57,1559446255.0,0,253351500,5,1
58,1559446260.0,0,254005500,5,1
59,1559446265.0,0,249214500,5,1
60,1559446270.0,0,244699500,5,1
61,1559446275.0,0,244740000,5,1
62,1559446280.0,0,254461500,5,1
63,1559446285.0,0,248997000,5,1
