,timestamp,bytesRead,bytesWritten,processCount,ioActiveProcessCount
0,1559438220.0,867,189357300,5,2
1,1559438225.0,0,255369000,5,1
2,1559438230.0,0,255102000,5,1
3,1559438235.0,0,255493500,5,1
4,1559438240.0,1748314,255571755,6,4
5,1559438245.0,0,256306500,5,1
6,1559438250.0,0,256822500,5,1
7,1559438255.0,0,256462500,5,1
8,1559438260.0,0,256431000,5,1
9,1559438265.0,0,256018500,5,1
10,1559438270.0,0,256233000,5,1
11,1559438275.0,0,255909000,5,1
12,1559438280.0,0,255832500,5,1
13,1559438285.0,0,255967500,5,1
14,1559438290.0,0,255748500,5,1
15,1559438295.0,0,255712500,5,1
16,1559438300.0,1748314,255244857,6,5
17,1559438305.0,0,255627000,5,1
18,1559438310.0,0,256249500,5,1
19,1559438315.0,0,255991500,5,1
20,1559438320.0,0,255657000,5,1
21,1559438325.0,0,256273500,5,1
22,1559438330.0,0,255990000,5,1
23,1559438335.0,0,251626500,5,1
24,1559438340.0,0,253686000,5,1
25,1559438345.0,0,253846500,5,1
26,1559438350.0,0,253708500,5,1
27,1559438355.0,0,253281000,5,1
28,1559438360.0,0,253843500,5,1
29,1559438365.0,0,253056000,5,1
30,1559438370.0,1748314,254778357,6,5
31,1559438375.0,0,254088000,5,1
32,1559438380.0,0,256132500,5,1
33,1559438385.0,0,256380000,5,1
34,1559438390.0,0,256189500,5,1
35,1559438395.0,0,256429500,5,1
36,1559438400.0,0,255724500,5,1
37,1559438405.0,0,255783000,5,1
38,1559438410.0,0,255727500,5,1
39,1559438415.0,0,255471000,5,1
40,1559438420.0,0,256048500,5,1
41,1559438425.0,0,255690000,5,1
42,1559438430.0,0,255627000,5,1
43,1559438435.0,0,256030500,5,1
44,1559438440.0,0,255400500,5,1
45,1559438445.0,0,255267000,5,1
46,1559438450.0,0,256095000,5,1
47,1559438455.0,0,255555000,5,1
48,1559438460.0,3496628,254496714,6,8
49,1559438465.0,1748314,256185357,6,5
50,1559438470.0,0,255915000,5,1
51,1559438475.0,0,256198500,5,1
52,1559438480.0,0,255261000,5,1
53,1559438485.0,0,255474000,5,1
54,1559438490.0,0,255723000,5,1
55,1559438495.0,0,255406500,5,1
56,1559438500.0,0,255885000,5,1
57,1559438505.0,0,255895500,5,1
58,1559438510.0,0,256156500,5,1
59,1559438515.0,0,255814500,5,1
60,1559438520.0,0,256344000,5,1
61,1559438525.0,0,255990000,5,1
62,1559438530.0,0,255988500,5,1
63,1559438535.0,0,256035000,5,1
64,1559438540.0,0,256227000,5,1
65,1559438545.0,0,256159500,5,1
66,1559438550.0,0,251359500,5,1
67,1559438555.0,1748314,250902357,6,5
68,1559438560.0,0,254973000,5,1
69,1559438565.0,0,253734000,5,1
70,1559438570.0,0,254674500,5,1
71,1559438575.0,0,252642000,5,1
72,1559438580.0,0,255771000,5,1
73,1559438585.0,0,256312500,5,1
74,1559438590.0,0,256149000,5,1
75,1559438595.0,0,256185000,5,1
76,1559438600.0,0,255462000,5,1
77,1559438605.0,0,255472500,5,1
78,1559438610.0,0,255744000,5,1
79,1559438615.0,1748314,255427857,6,5
80,1559438620.0,0,256795500,5,1
81,1559438625.0,0,255517500,5,1
82,1559438630.0,0,255340500,5,1
83,1559438635.0,0,256353000,5,1
84,1559438640.0,0,256848000,5,1
85,1559438645.0,0,256501500,5,1
86,1559438650.0,1748314,256648857,6,5
87,1559438655.0,0,257149500,6,1
88,1559438660.0,0,257767500,5,1
89,1559438665.0,1748314,255669357,6,5
90,1559438670.0,1748314,251052357,6,5
91,1559438675.0,0,256564500,5,1
92,1559438680.0,0,257079000,5,1
93,1559438685.0,0,256308000,5,1
94,1559438690.0,0,49608180,5,1
95,1559438695.0,0,0,5,0
96,1559438700.0,0,0,5,0
97,1559438705.0,0,0,5,0
98,1559438710.0,0,0,5,0
99,1559438715.0,0,0,5,0
100,1559438720.0,0,0,5,0
101,1559438725.0,1748314,357,6,4
102,1559438730.0,0,0,5,0
103,1559438735.0,0,0,5,0
104,1559438740.0,0,0,5,0
105,1559438745.0,0,0,5,0
106,1559438750.0,0,0,5,0
