,timestamp,bytesRead,bytesWritten,processCount,ioActiveProcessCount
0,1596105690.0,1652329,11,2,3
1,1596105695.0,10248600,92,66,195
2,1596105700.0,39253809,18048457,66,319
3,1596105705.0,7971335,0,32,16
4,1596105705.0,7971335,0,21,16
5,1596105705.0,7971335,0,28,16
6,1596105705.0,7971335,0,27,16
7,1596105705.0,7971335,0,23,23
8,1596105705.0,7971335,0,22,16
9,1596105705.0,7971335,0,30,16
10,1596105705.0,7971335,0,23,16
11,1596105705.0,7971335,0,26,16
12,1596105705.0,7971335,0,24,16
13,1596105705.0,7971335,0,25,16
14,1596105705.0,7971335,0,29,16
15,1596105705.0,7971335,0,31,16
16,1596105705.0,7971335,0,2399,1543
17,1596105705.0,12556955,0,32,16
18,1596105705.0,12556955,0,21,16
19,1596105705.0,12556955,0,28,16
20,1596105705.0,12556955,0,27,16
21,1596105705.0,12556955,0,23,23
22,1596105705.0,12556955,0,22,16
23,1596105705.0,12556955,0,30,16
24,1596105705.0,12556955,0,23,16
25,1596105705.0,12556955,0,26,16
26,1596105705.0,12556955,0,24,16
27,1596105705.0,12556955,0,25,16
28,1596105705.0,12556955,0,29,16
29,1596105705.0,12556955,0,31,16
30,1596105705.0,12556955,0,2399,1543
31,1596105705.0,22358222,0,32,16
32,1596105705.0,22358222,0,21,16
33,1596105705.0,22358222,0,28,16
34,1596105705.0,22358222,0,27,16
35,1596105705.0,22358222,0,23,23
36,1596105705.0,22358222,0,22,16
37,1596105705.0,22358222,0,30,16
38,1596105705.0,22358222,0,23,16
39,1596105705.0,22358222,0,26,16
40,1596105705.0,22358222,0,24,16
41,1596105705.0,22358222,0,25,16
42,1596105705.0,22358222,0,29,16
43,1596105705.0,22358222,0,31,16
44,1596105705.0,22358222,0,2399,1543
45,1596105705.0,7906678,0,32,16
46,1596105705.0,7906678,0,21,16
47,1596105705.0,7906678,0,28,16
48,1596105705.0,7906678,0,27,16
49,1596105705.0,7906678,0,23,23
50,1596105705.0,7906678,0,22,16
51,1596105705.0,7906678,0,30,16
52,1596105705.0,7906678,0,23,16
53,1596105705.0,7906678,0,26,16
54,1596105705.0,7906678,0,24,16
55,1596105705.0,7906678,0,25,16
56,1596105705.0,7906678,0,29,16
57,1596105705.0,7906678,0,31,16
58,1596105705.0,7906678,0,2399,1543
59,1596105705.0,18664902,0,32,16
60,1596105705.0,18664902,0,21,16
61,1596105705.0,18664902,0,28,16
62,1596105705.0,18664902,0,27,16
63,1596105705.0,18664902,0,23,23
64,1596105705.0,18664902,0,22,16
65,1596105705.0,18664902,0,30,16
66,1596105705.0,18664902,0,23,16
67,1596105705.0,18664902,0,26,16
68,1596105705.0,18664902,0,24,16
69,1596105705.0,18664902,0,25,16
70,1596105705.0,18664902,0,29,16
71,1596105705.0,18664902,0,31,16
72,1596105705.0,18664902,0,2399,1543
73,1596105705.0,8333168,0,32,16
74,1596105705.0,8333168,0,21,16
75,1596105705.0,8333168,0,28,16
76,1596105705.0,8333168,0,27,16
77,1596105705.0,8333168,0,23,23
78,1596105705.0,8333168,0,22,16
79,1596105705.0,8333168,0,30,16
80,1596105705.0,8333168,0,23,16
81,1596105705.0,8333168,0,26,16
82,1596105705.0,8333168,0,24,16
83,1596105705.0,8333168,0,25,16
84,1596105705.0,8333168,0,29,16
85,1596105705.0,8333168,0,31,16
86,1596105705.0,8333168,0,2399,1543
87,1596105705.0,121412683,0,32,16
88,1596105705.0,121412683,0,21,16
89,1596105705.0,121412683,0,28,16
90,1596105705.0,121412683,0,27,16
91,1596105705.0,121412683,0,23,23
92,1596105705.0,121412683,0,22,16
93,1596105705.0,121412683,0,30,16
94,1596105705.0,121412683,0,23,16
95,1596105705.0,121412683,0,26,16
96,1596105705.0,121412683,0,24,16
97,1596105705.0,121412683,0,25,16
98,1596105705.0,121412683,0,29,16
99,1596105705.0,121412683,0,31,16
100,1596105705.0,121412683,0,2399,1543
101,1596105705.0,122329344,0,32,16
102,1596105705.0,122329344,0,21,16
103,1596105705.0,122329344,0,28,16
104,1596105705.0,122329344,0,27,16
105,1596105705.0,122329344,0,23,23
106,1596105705.0,122329344,0,22,16
107,1596105705.0,122329344,0,30,16
108,1596105705.0,122329344,0,23,16
109,1596105705.0,122329344,0,26,16
110,1596105705.0,122329344,0,24,16
111,1596105705.0,122329344,0,25,16
112,1596105705.0,122329344,0,29,16
113,1596105705.0,122329344,0,31,16
114,1596105705.0,122329344,0,2399,1543
115,1596105705.0,7973636,0,32,16
116,1596105705.0,7973636,0,21,16
117,1596105705.0,7973636,0,28,16
118,1596105705.0,7973636,0,27,16
119,1596105705.0,7973636,0,23,23
120,1596105705.0,7973636,0,22,16
121,1596105705.0,7973636,0,30,16
122,1596105705.0,7973636,0,23,16
123,1596105705.0,7973636,0,26,16
124,1596105705.0,7973636,0,24,16
125,1596105705.0,7973636,0,25,16
126,1596105705.0,7973636,0,29,16
127,1596105705.0,7973636,0,31,16
128,1596105705.0,7973636,0,2399,1543
129,1596105705.0,112116953,0,32,16
130,1596105705.0,112116953,0,21,16
131,1596105705.0,112116953,0,28,16
132,1596105705.0,112116953,0,27,16
133,1596105705.0,112116953,0,23,23
134,1596105705.0,112116953,0,22,16
135,1596105705.0,112116953,0,30,16
136,1596105705.0,112116953,0,23,16
137,1596105705.0,112116953,0,26,16
138,1596105705.0,112116953,0,24,16
139,1596105705.0,112116953,0,25,16
140,1596105705.0,112116953,0,29,16
141,1596105705.0,112116953,0,31,16
142,1596105705.0,112116953,0,2399,1543
143,1596105705.0,16201300,0,32,16
144,1596105705.0,16201300,0,21,16
145,1596105705.0,16201300,0,28,16
