,timestamp,bytesRead,bytesWritten,processCount,ioActiveProcessCount
0,1593763295.0,4592958,0,66,67
1,1593763300.0,13464857,79,66,229
2,1593763305.0,33082111,18045107,66,222
3,1593763310.0,122386293,340101,18,37
4,1593763315.0,186244,4318197,18,17
5,1593763320.0,0,1950092,18,17
6,1593763325.0,0,524331,18,17
7,1593763330.0,0,33471454,18,17
8,1593763335.0,0,702837,18,17
9,1593763340.0,0,0,18,0
10,1593763345.0,0,172770576,18,17
11,1593763350.0,0,1628237153,18,17
12,1593763355.0,0,615993,18,17
13,1593763360.0,0,400102,18,17
14,1593763365.0,0,748238,18,17
15,1593763370.0,0,610643,18,17
16,1593763375.0,0,268833,18,17
17,1593763380.0,0,0,18,0
18,1593763385.0,0,478245,18,17
19,1593763390.0,0,277487,18,17
20,1593763395.0,0,870484,18,17
21,1593763400.0,0,348856,18,17
22,1593763405.0,0,92368,18,1
23,1593763410.0,0,7412,18,1
24,1593763415.0,0,0,18,0
25,1593763420.0,0,0,18,0
26,1593763425.0,0,92473,18,2
27,1593763430.0,0,86882,18,1
28,1593763435.0,0,92515,18,2
29,1593763440.0,0,92704,18,1
30,1593763445.0,0,7472,18,1
31,1593763450.0,0,148,18,1
32,1593763455.0,0,0,18,0
33,1593763460.0,0,85899,18,2
34,1593763465.0,0,92912,18,1
35,1593763470.0,0,7412,18,1
36,1593763475.0,0,92221,18,2
37,1593763480.0,0,90930,18,1
38,1593763485.0,0,2820,18,1
39,1593763490.0,0,0,18,0
40,1593763495.0,0,85472,18,2
41,1593763500.0,0,48088,18,1
42,1593763505.0,0,1798658041,18,17
43,1593763510.0,0,2415969540,18,9
44,1593763515.0,0,536882120,18,2
45,1593763520.0,0,0,18,0
46,1593763525.0,0,0,18,0
47,1593763530.0,0,0,18,0
48,1593763535.0,0,268441060,18,1
49,1593763540.0,0,0,18,0
50,1593763545.0,0,1073764240,18,4
51,1593763550.0,0,0,18,0
52,1593763555.0,0,0,18,0
53,1593763560.0,0,0,18,0
54,1593763565.0,0,0,18,0
