,timestamp,bytesRead,bytesWritten,operationRead,operationWrite,accessRandRead,accessSeqRead,accessStrRead,accessUnclRead,accessRandWrite,accessSeqWrite,accessStrWrite,accessUnclWrite,event_type,event_message
0,1665580265.0,7951,37,21,2,0,0,0,21,0,0,0,2,notice,Job starting
1,1665580270.0,0,0,0,0,0,0,0,0,0,0,0,0,,
2,1665580275.0,354421924,0,346,0,0,240,0,106,0,0,0,0,custom,start load param1
3,1665580280.0,585105408,0,558,0,0,440,0,118,0,0,0,0,,
4,1665580285.0,584056832,0,557,0,0,480,0,77,0,0,0,0,,
5,1665580290.0,578813952,0,552,0,0,480,0,72,0,0,0,0,,
6,1665580295.0,557842432,0,532,0,0,480,0,52,0,0,0,0,,
7,1665580300.0,583008256,0,556,0,0,480,0,76,0,0,0,0,,
8,1665580305.0,583009454,0,560,0,0,480,0,80,0,0,0,0,custom,end load param1
9,1665580310.0,368051374,0,355,0,0,320,0,35,0,0,0,0,custom,end load param1
10,1665580315.0,0,0,0,0,0,0,0,0,0,0,0,0,,
11,1665580320.0,0,0,0,0,0,0,0,0,0,0,0,0,,
12,1665580325.0,0,0,0,0,0,0,0,0,0,0,0,0,,
13,1665580330.0,0,0,0,0,0,0,0,0,0,0,0,0,,
14,1665580335.0,0,0,0,0,0,0,0,0,0,0,0,0,,
15,1665580340.0,0,0,0,0,0,0,0,0,0,0,0,0,,
16,1665580345.0,0,0,0,0,0,0,0,0,0,0,0,0,,
17,1665580350.0,0,0,0,0,0,0,0,0,0,0,0,0,,
18,1665580355.0,0,0,0,0,0,0,0,0,0,0,0,0,,
19,1665580360.0,0,0,0,0,0,0,0,0,0,0,0,0,,
20,1665580365.0,1415578634,0,274,0,0,0,240,34,0,0,0,0,custom,start load param2
21,1665580370.0,3827303434,0,734,0,0,0,640,94,0,0,0,0,custom,start load param2
22,1665580375.0,3900702720,0,744,0,0,0,640,104,0,0,0,0,,
23,1665580380.0,4057989120,0,774,0,0,0,720,54,0,0,0,0,,
24,1665580385.0,4377805424,0,839,0,0,0,760,79,0,0,0,0,custom,end param2
25,1665580390.0,3392143984,0,651,0,0,0,600,51,0,0,0,0,custom,end param2
26,1665580395.0,0,0,0,0,0,0,0,0,0,0,0,0,,
