,timestamp,bytesRead,bytesWritten,operationRead,operationWrite,accessRandRead,accessSeqRead,accessStrRead,accessUnclRead,accessRandWrite,accessSeqWrite,accessStrWrite,accessUnclWrite,event_type,event_message
64,1665573690.0,0,80740352,0,77,0,0,0,0,0,0,0,77,custom,start checkpoint medium
65,1665573695.0,0,294649856,0,281,0,0,0,0,0,0,160,121,,
66,1665573700.0,0,1068498944,0,1019,0,0,0,0,0,0,960,59,,
67,1665573705.0,0,1231028224,0,1174,0,0,0,0,0,0,1120,54,,
68,1665573710.0,0,1053818880,0,1005,0,0,0,0,0,0,960,45,,
69,1665573715.0,0,1034944512,0,987,0,0,0,0,0,0,960,27,,
70,1665573720.0,0,1128267776,0,1076,0,0,0,0,0,0,1040,36,,
71,1665573725.0,0,1378877440,0,1315,0,0,0,0,0,0,1240,75,,
72,1665573730.0,0,1565523968,0,1493,0,0,0,0,0,0,1400,93,,
73,1665573735.0,0,2044723200,0,1950,0,0,0,0,0,0,1920,30,,
74,1665573740.0,0,1613758464,0,1539,0,0,0,0,0,0,1480,59,,
75,1665573745.0,0,797966336,0,761,0,0,0,0,0,0,680,81,,
76,1665573750.0,0,392167424,0,374,0,0,0,0,0,0,280,94,,
77,1665573755.0,0,480247808,0,458,0,0,0,0,0,0,360,98,,
78,1665573760.0,0,695205888,0,663,0,0,0,0,0,0,600,63,,
79,1665573765.0,0,1427111936,0,1361,0,0,0,0,0,0,1280,81,,
80,1665573770.0,0,1805647872,0,1722,0,0,0,0,0,0,1640,82,,
81,1665573775.0,0,1838153728,0,1753,0,0,0,0,0,0,1640,113,,
82,1665573780.0,0,1923088384,0,1834,0,0,0,0,0,0,1760,74,,
83,1665573785.0,0,2511339520,0,2395,0,0,0,0,0,0,2360,35,,
84,1665573790.0,0,3148873728,0,3003,0,0,0,0,0,0,2920,83,,
85,1665573795.0,0,2856321024,0,2724,0,0,0,0,0,0,2680,44,,
86,1665573800.0,0,2969567232,0,2832,0,0,0,0,0,0,2760,72,,
87,1665573805.0,0,4464836608,0,4258,0,0,0,0,0,0,4200,58,,
88,1665573810.0,72,3852468224,3,3674,0,0,0,3,0,0,3600,74,custom,end checkpoint medium
89,1665573815.0,24,285212672,1,272,0,0,0,1,0,0,240,32,custom,end checkpoint medium
90,1665573820.0,0,0,0,0,0,0,0,0,0,0,0,0,,
91,1665573825.0,0,0,0,0,0,0,0,0,0,0,0,0,,
92,1665573830.0,0,0,0,0,0,0,0,0,0,0,0,0,,
93,1665573835.0,0,0,0,0,0,0,0,0,0,0,0,0,,
94,1665573840.0,0,0,0,0,0,0,0,0,0,0,0,0,,
95,1665573845.0,0,0,0,0,0,0,0,0,0,0,0,0,,
96,1665573850.0,0,0,0,0,0,0,0,0,0,0,0,0,,
97,1665573855.0,0,0,0,0,0,0,0,0,0,0,0,0,,
98,1665573860.0,0,0,0,0,0,0,0,0,0,0,0,0,,
99,1665573865.0,0,0,0,0,0,0,0,0,0,0,0,0,,
100,1665573870.0,0,954204160,0,91,0,0,0,0,0,40,0,51,custom,start checkpoint big
101,1665573875.0,0,5064622080,0,483,0,0,0,0,0,440,0,43,custom,start checkpoint big
102,1665573880.0,0,3491758080,0,333,0,0,0,0,0,240,0,93,,
103,1665573885.0,0,786432000,0,75,0,0,0,0,0,0,0,75,,
104,1665573890.0,0,587202560,0,56,0,0,0,0,0,0,0,56,,
105,1665573895.0,0,566231040,0,54,0,0,0,0,0,0,0,54,,
106,1665573900.0,0,1017118720,0,97,0,0,0,0,0,0,0,97,,
107,1665573905.0,0,2243952640,0,214,0,0,0,0,0,160,0,54,,
108,1665573910.0,0,2181038080,0,208,0,0,0,0,0,160,0,48,,
109,1665573915.0,0,2285895680,0,218,0,0,0,0,0,160,0,58,,
110,1665573920.0,0,2212495360,0,211,0,0,0,0,0,160,0,51,,
111,1665573925.0,0,2747269120,0,262,0,0,0,0,0,160,0,102,,
112,1665573930.0,0,2600468480,0,248,0,0,0,0,0,160,0,88,,
113,1665573935.0,0,2474639360,0,236,0,0,0,0,0,160,0,76,,
114,1665573940.0,0,2495610880,0,238,0,0,0,0,0,160,0,78,,
115,1665573945.0,0,2506096640,0,239,0,0,0,0,0,160,0,79,,
116,1665573950.0,0,2264924160,0,216,0,0,0,0,0,160,0,56,,
117,1665573955.0,0,2579496960,0,246,0,0,0,0,0,160,0,86,,
118,1665573960.0,0,671088640,0,64,0,0,0,0,0,0,0,64,,
119,1665573965.0,0,1069547520,0,102,0,0,0,0,0,0,0,102,,
120,1665573970.0,36,1142947840,4,109,0,0,0,4,0,40,0,69,custom,end checkpoint big
121,1665573975.0,0,0,0,0,0,0,0,0,0,0,0,0,,
122,1665573980.0,0,0,0,0,0,0,0,0,0,0,0,0,,
123,1665573985.0,0,0,0,0,0,0,0,0,0,0,0,0,,
124,1665573990.0,0,0,0,0,0,0,0,0,0,0,0,0,,
125,1665573995.0,0,0,0,0,0,0,0,0,0,0,0,0,,
126,1665574000.0,0,0,0,0,0,0,0,0,0,0,0,0,,
127,1665574005.0,0,0,0,0,0,0,0,0,0,0,0,0,,
128,1665574010.0,0,0,0,0,0,0,0,0,0,0,0,0,,
129,1665574015.0,0,0,0,0,0,0,0,0,0,0,0,0,,
130,1665574020.0,0,0,0,0,0,0,0,0,0,0,0,0,,
131,1665574025.0,0,0,0,0,0,0,0,0,0,0,0,0,,
132,1665574030.0,0,0,4,0,0,0,0,4,0,0,0,0,,
133,1665574035.0,0,0,1,0,0,0,0,1,0,0,0,0,,
