,timestamp,bytesRead,bytesWritten,operationRead,operationWrite,accessRandRead,accessSeqRead,accessStrRead,accessUnclRead,accessRandWrite,accessSeqWrite,accessStrWrite,accessUnclWrite,event_type,event_message
0,1665578360.0,8116,42,21,1,0,0,0,21,0,0,0,1,notice,Job starting
1,1665578365.0,0,0,0,0,0,0,0,0,0,0,0,0,,
2,1665578370.0,167775396,0,168,0,0,160,0,8,0,0,0,0,custom,start load param1
3,1665578375.0,4026534236,0,3848,0,0,3840,0,8,0,0,0,0,custom,end load param1
4,1665578380.0,0,0,0,0,0,0,0,0,0,0,0,0,,
5,1665578385.0,0,0,0,0,0,0,0,0,0,0,0,0,,
6,1665578390.0,0,0,0,0,0,0,0,0,0,0,0,0,,
7,1665578395.0,0,0,0,0,0,0,0,0,0,0,0,0,,
8,1665578400.0,0,0,0,0,0,0,0,0,0,0,0,0,,
9,1665578405.0,0,0,0,0,0,0,0,0,0,0,0,0,,
10,1665578410.0,0,0,0,0,0,0,0,0,0,0,0,0,,
11,1665578415.0,0,0,0,0,0,0,0,0,0,0,0,0,,
12,1665578420.0,0,0,0,0,0,0,0,0,0,0,0,0,,
13,1665578425.0,0,0,0,0,0,0,0,0,0,0,0,0,,
14,1665578430.0,0,0,0,0,0,0,0,0,0,0,0,0,,
15,1665578435.0,15560869908,0,2976,0,0,0,2880,96,0,0,0,0,custom,start load param2
16,1665578440.0,5410653408,0,1040,0,0,0,960,80,0,0,0,0,custom,end param2
17,1665578445.0,0,0,0,0,0,0,0,0,0,0,0,0,,
18,1665578450.0,0,0,0,0,0,0,0,0,0,0,0,0,,
19,1665578455.0,0,0,0,0,0,0,0,0,0,0,0,0,,
20,1665578460.0,0,0,0,0,0,0,0,0,0,0,0,0,,
21,1665578465.0,0,0,0,0,0,0,0,0,0,0,0,0,,
22,1665578470.0,0,0,0,0,0,0,0,0,0,0,0,0,,
23,1665578475.0,0,0,0,0,0,0,0,0,0,0,0,0,,
24,1665578480.0,0,0,0,0,0,0,0,0,0,0,0,0,,
25,1665578485.0,0,0,0,0,0,0,0,0,0,0,0,0,,
26,1665578490.0,0,0,0,0,0,0,0,0,0,0,0,0,,
27,1665578495.0,0,0,0,0,0,0,0,0,0,0,0,0,,
28,1665578500.0,35934700460,0,3435,0,0,3360,0,75,0,0,0,0,custom,start load param3
29,1665578505.0,6008340584,0,581,0,0,480,0,101,0,0,0,0,custom,end param3
30,1665578510.0,0,0,0,0,0,0,0,0,0,0,0,0,,
31,1665578515.0,0,0,0,0,0,0,0,0,0,0,0,0,,
32,1665578520.0,0,0,0,0,0,0,0,0,0,0,0,0,,
33,1665578525.0,0,0,0,0,0,0,0,0,0,0,0,0,,
34,1665578530.0,0,0,0,0,0,0,0,0,0,0,0,0,,
35,1665578535.0,0,0,0,0,0,0,0,0,0,0,0,0,,
36,1665578540.0,0,0,0,0,0,0,0,0,0,0,0,0,,
37,1665578545.0,0,0,0,0,0,0,0,0,0,0,0,0,,
38,1665578550.0,0,0,0,0,0,0,0,0,0,0,0,0,,
39,1665578555.0,0,0,0,0,0,0,0,0,0,0,0,0,,
40,1665578560.0,0,0,0,0,0,0,0,0,0,0,0,0,,
41,1665578565.0,0,0,0,0,0,0,0,0,0,0,0,0,,
42,1665578570.0,0,0,0,0,0,0,0,0,0,0,0,0,,
43,1665578575.0,0,0,0,0,0,0,0,0,0,0,0,0,,
44,1665578580.0,0,0,0,0,0,0,0,0,0,0,0,0,,
45,1665578585.0,0,0,0,0,0,0,0,0,0,0,0,0,,
46,1665578590.0,0,0,0,0,0,0,0,0,0,0,0,0,,
47,1665578595.0,0,0,0,0,0,0,0,0,0,0,0,0,,
48,1665578600.0,0,33587200,0,328,0,0,0,0,0,280,0,48,custom,start checkpoint small
49,1665578605.0,0,911462400,0,8901,0,0,0,0,0,8840,0,61,,
50,1665578610.0,0,891699200,0,8708,0,0,0,0,0,8600,0,108,,
51,1665578615.0,0,846540800,0,8267,0,0,0,0,0,8200,0,67,,
52,1665578620.0,0,951296000,0,9290,0,0,0,0,0,9240,0,50,,
53,1665578625.0,168,461414400,4,4506,0,0,0,4,0,4400,0,106,custom,end checkpoint small
54,1665578630.0,0,0,0,0,0,0,0,0,0,0,0,0,,
55,1665578635.0,0,0,0,0,0,0,0,0,0,0,0,0,,
56,1665578640.0,0,0,0,0,0,0,0,0,0,0,0,0,,
57,1665578645.0,0,0,0,0,0,0,0,0,0,0,0,0,,
58,1665578650.0,0,0,0,0,0,0,0,0,0,0,0,0,,
59,1665578655.0,0,0,0,0,0,0,0,0,0,0,0,0,,
60,1665578660.0,0,0,0,0,0,0,0,0,0,0,0,0,,
61,1665578665.0,0,0,0,0,0,0,0,0,0,0,0,0,,
62,1665578670.0,0,0,0,0,0,0,0,0,0,0,0,0,,
63,1665578675.0,0,0,0,0,0,0,0,0,0,0,0,0,,
64,1665578680.0,0,0,0,0,0,0,0,0,0,0,0,0,,
65,1665578685.0,0,2440036352,0,2327,0,0,0,0,0,0,2240,87,custom,start checkpoint medium
66,1665578690.0,96,1754267648,4,1673,0,0,0,4,0,0,1600,73,custom,end checkpoint medium
67,1665578695.0,0,0,0,0,0,0,0,0,0,0,0,0,,
68,1665578700.0,0,0,0,0,0,0,0,0,0,0,0,0,,
69,1665578705.0,0,0,0,0,0,0,0,0,0,0,0,0,,
70,1665578710.0,0,0,0,0,0,0,0,0,0,0,0,0,,
71,1665578715.0,0,0,0,0,0,0,0,0,0,0,0,0,,
72,1665578720.0,0,0,0,0,0,0,0,0,0,0,0,0,,
73,1665578725.0,0,0,0,0,0,0,0,0,0,0,0,0,,
74,1665578730.0,0,0,0,0,0,0,0,0,0,0,0,0,,
75,1665578735.0,0,0,0,0,0,0,0,0,0,0,0,0,,
76,1665578740.0,0,0,0,0,0,0,0,0,0,0,0,0,,
77,1665578745.0,0,0,0,0,0,0,0,0,0,0,0,0,,
78,1665578750.0,0,4445962240,0,424,0,0,0,0,0,320,0,104,custom,start checkpoint big
79,1665578755.0,0,6899630080,0,658,0,0,0,0,0,640,0,18,,
80,1665578760.0,0,6899630080,0,658,0,0,0,0,0,640,0,18,,
81,1665578765.0,0,6815744000,0,650,0,0,0,0,0,640,0,10,,
82,1665578770.0,0,6836715520,0,652,0,0,0,0,0,640,0,12,,
83,1665578775.0,0,6836715520,0,652,0,0,0,0,0,640,0,12,,
84,1665578780.0,36,3208642560,4,306,0,0,0,4,0,200,0,106,custom,end checkpoint big
85,1665578785.0,0,0,0,0,0,0,0,0,0,0,0,0,,
86,1665578790.0,0,0,0,0,0,0,0,0,0,0,0,0,,
87,1665578795.0,0,0,0,0,0,0,0,0,0,0,0,0,,
88,1665578800.0,0,0,0,0,0,0,0,0,0,0,0,0,,
89,1665578805.0,0,0,0,0,0,0,0,0,0,0,0,0,,
90,1665578810.0,0,0,0,0,0,0,0,0,0,0,0,0,,
91,1665578815.0,0,0,0,0,0,0,0,0,0,0,0,0,,
92,1665578820.0,0,0,0,0,0,0,0,0,0,0,0,0,,
93,1665578825.0,0,0,0,0,0,0,0,0,0,0,0,0,,
94,1665578830.0,0,0,0,0,0,0,0,0,0,0,0,0,,
95,1665578835.0,0,0,0,0,0,0,0,0,0,0,0,0,,
96,1665578840.0,0,0,5,0,0,0,0,5,0,0,0,0,,
