,timestamp,bytesRead,bytesWritten,operationRead,operationWrite,accessRandRead,accessSeqRead,accessStrRead,accessUnclRead,accessRandWrite,accessSeqWrite,accessStrWrite,accessUnclWrite,event_type,event_message
30,1665405715.0,0,0,0,0,0,0,0,0,0,0,0,0,,
31,1665405720.0,0,0,0,0,0,0,0,0,0,0,0,0,,
32,1665405725.0,0,0,0,0,0,0,0,0,0,0,0,0,,
33,1665405730.0,0,0,0,0,0,0,0,0,0,0,0,0,,
34,1665405735.0,0,0,0,0,0,0,0,0,0,0,0,0,,
35,1665405740.0,0,0,0,0,0,0,0,0,0,0,0,0,,
36,1665405745.0,0,0,0,0,0,0,0,0,0,0,0,0,,
37,1665405750.0,0,0,0,0,0,0,0,0,0,0,0,0,,
38,1665405755.0,0,0,0,0,0,0,0,0,0,0,0,0,,
39,1665405760.0,0,0,0,0,0,0,0,0,0,0,0,0,,
40,1665405765.0,0,0,0,0,0,0,0,0,0,0,0,0,,
41,1665405770.0,0,0,0,0,0,0,0,0,0,0,0,0,,
42,1665405775.0,0,0,0,0,0,0,0,0,0,0,0,0,,
43,1665405780.0,0,0,0,0,0,0,0,0,0,0,0,0,,
44,1665405785.0,0,0,0,0,0,0,0,0,0,0,0,0,,
45,1665405790.0,0,0,0,0,0,0,0,0,0,0,0,0,,
46,1665405795.0,0,0,0,0,0,0,0,0,0,0,0,0,,
47,1665405800.0,0,0,0,0,0,0,0,0,0,0,0,0,,
48,1665405805.0,0,115404800,0,1127,0,0,0,0,0,1040,0,87,custom,start checkpoint small
49,1665405810.0,126,191795200,3,1873,0,0,0,3,0,1840,0,33,custom,end checkpoint small
50,1665405815.0,0,0,0,0,0,0,0,0,0,0,0,0,,
51,1665405820.0,0,0,0,0,0,0,0,0,0,0,0,0,,
52,1665405825.0,0,0,0,0,0,0,0,0,0,0,0,0,,
53,1665405830.0,0,0,0,0,0,0,0,0,0,0,0,0,,
54,1665405835.0,0,0,0,0,0,0,0,0,0,0,0,0,,
55,1665405840.0,0,0,0,0,0,0,0,0,0,0,0,0,,
56,1665405845.0,0,0,0,0,0,0,0,0,0,0,0,0,,
57,1665405850.0,0,0,0,0,0,0,0,0,0,0,0,0,,
58,1665405855.0,0,0,0,0,0,0,0,0,0,0,0,0,,
59,1665405860.0,0,0,0,0,0,0,0,0,0,0,0,0,,
60,1665405865.0,0,0,0,0,0,0,0,0,0,0,0,0,,
61,1665405870.0,0,3092250624,0,2949,0,0,0,0,0,2880,0,69,custom,start checkpoint medium
62,1665405875.0,72,53477376,3,51,0,0,0,3,0,0,0,51,custom,end checkpoint medium
63,1665405880.0,0,0,0,0,0,0,0,0,0,0,0,0,,
64,1665405885.0,0,0,0,0,0,0,0,0,0,0,0,0,,
65,1665405890.0,0,0,0,0,0,0,0,0,0,0,0,0,,
66,1665405895.0,0,0,0,0,0,0,0,0,0,0,0,0,,
67,1665405900.0,0,0,0,0,0,0,0,0,0,0,0,0,,
68,1665405905.0,0,0,0,0,0,0,0,0,0,0,0,0,,
69,1665405910.0,0,0,0,0,0,0,0,0,0,0,0,0,,
70,1665405915.0,0,0,0,0,0,0,0,0,0,0,0,0,,
71,1665405920.0,0,0,0,0,0,0,0,0,0,0,0,0,,
72,1665405925.0,0,0,0,0,0,0,0,0,0,0,0,0,,
73,1665405930.0,0,0,0,0,0,0,0,0,0,0,0,0,,
74,1665405935.0,0,4739563520,0,452,0,0,0,0,0,360,0,92,custom,start checkpoint big
75,1665405940.0,0,5022679040,0,479,0,0,0,0,0,440,0,39,,
76,1665405945.0,0,4980736000,0,475,0,0,0,0,0,360,0,115,,
77,1665405950.0,0,5001707520,0,477,0,0,0,0,0,360,0,117,,
78,1665405955.0,0,5085593600,0,485,0,0,0,0,0,480,0,5,,
79,1665405960.0,0,5075107840,0,484,0,0,0,0,0,480,0,4,,
80,1665405965.0,27,1551892480,3,148,0,0,0,3,0,120,0,28,custom,end checkpoint big
81,1665405970.0,0,0,0,0,0,0,0,0,0,0,0,0,,
82,1665405975.0,0,0,0,0,0,0,0,0,0,0,0,0,,
83,1665405980.0,0,0,0,0,0,0,0,0,0,0,0,0,,
84,1665405985.0,0,0,0,0,0,0,0,0,0,0,0,0,,
85,1665405990.0,0,0,0,0,0,0,0,0,0,0,0,0,,
86,1665405995.0,0,0,0,0,0,0,0,0,0,0,0,0,,
87,1665406000.0,0,0,0,0,0,0,0,0,0,0,0,0,,
88,1665406005.0,0,0,0,0,0,0,0,0,0,0,0,0,,
89,1665406010.0,0,0,0,0,0,0,0,0,0,0,0,0,,
90,1665406015.0,0,0,0,0,0,0,0,0,0,0,0,0,,
91,1665406020.0,0,0,0,0,0,0,0,0,0,0,0,0,,
92,1665406025.0,0,0,4,0,0,0,0,4,0,0,0,0,,
