,timestamp,bytesRead,bytesWritten,processCount,ioActiveProcessCount
0,1578922845.0,5924406991,12647870,14,14
1,1578922850.0,5827056135,157758944,11,9
2,1578922855.0,0,250707170,3,1
3,1578922860.0,0,199770095,3,1
4,1578922865.0,7232730396,4421,16,14
5,1578922870.0,7812661334,2184,15,13
6,1578922875.0,14632556415,80214713,15,13
7,1578922880.0,953262506,194747811,5,3
8,1578922885.0,0,185079540,3,1
9,1578922890.0,0,168142143,3,1
10,1578922895.0,0,210704984,3,1
11,1578922900.0,0,303612492,3,1
12,1578922905.0,0,223555037,3,1
13,1578922910.0,0,330039358,3,1
14,1578922915.0,0,139309324,3,1
15,1578922920.0,13473429357,93093417,15,13
16,1578922925.0,1089226069,129412642,4,2
17,1578922930.0,0,314142359,3,1
18,1578922935.0,0,300470247,3,1
19,1578922940.0,0,295744533,3,1
20,1578922945.0,0,278394247,3,1
21,1578922950.0,11084077555,113840863,13,11
22,1578922955.0,454000639,195709836,4,2
23,1578922960.0,0,141030146,3,1
24,1578922965.0,0,105931016,3,1
25,1578922970.0,0,225312537,3,1
26,1578922975.0,0,264080842,3,1
27,1578922980.0,0,149635132,3,1
28,1578922985.0,0,88081693,3,2
