,timestamp,bytesRead,bytesWritten,processCount,ioActiveProcessCount
0,1580267900.0,1428889624,7782035,14,14
1,1580267905.0,7388169033,43222811,14,12
2,1580267910.0,44567598768,35926918,14,12
3,1580267915.0,3556671539,36346749,6,4
4,1580267920.0,1527564218,57983524,4,2
5,1580267925.0,551206005,92797238,4,2
6,1580267930.0,0,133362067,3,1
7,1580267935.0,0,107270035,3,1
8,1580267940.0,0,70147363,3,1
9,1580267945.0,0,53103316,3,1
10,1580267950.0,0,135126267,3,1
11,1580267955.0,0,128293218,3,1
12,1580267960.0,0,147235952,3,1
13,1580267965.0,0,110904400,3,1
14,1580267970.0,0,98325274,3,1
15,1580267975.0,0,80503573,3,1
16,1580267980.0,0,38901247,3,1
17,1580267985.0,0,101140434,3,1
18,1580267990.0,0,184920382,3,1
19,1580267995.0,0,259971787,3,1
20,1580268000.0,0,72159494,3,1
21,1580268005.0,0,121842811,3,1
22,1580268010.0,0,83383740,3,1
23,1580268015.0,0,97808989,3,1
24,1580268020.0,0,108517688,3,1
25,1580268025.0,0,91534107,3,1
26,1580268030.0,0,156250871,3,1
27,1580268035.0,0,51191194,3,1
28,1580268040.0,0,49328278,3,1
29,1580268045.0,4111311892,6966422,15,14
30,1580268050.0,6396266321,0,15,13
31,1580268055.0,43972868284,1347,15,13
32,1580268060.0,3640552886,696,7,5
33,1580268065.0,5191453316,2917,14,10
34,1580268070.0,8681489869,30409630,14,12
35,1580268075.0,42501427147,38840765,14,12
36,1580268080.0,1906472273,63105132,5,3
37,1580268085.0,0,51077760,3,1
38,1580268090.0,0,69756874,3,1
39,1580268095.0,0,50678157,3,1
40,1580268100.0,0,24047697,3,1
41,1580268105.0,0,38961207,3,1
42,1580268110.0,0,75076894,3,1
43,1580268115.0,0,144405657,3,1
44,1580268120.0,0,107096513,3,1
45,1580268125.0,0,40612842,3,1
46,1580268130.0,0,43761715,3,1
47,1580268135.0,0,44656763,3,1
48,1580268140.0,0,85745860,3,1
49,1580268145.0,0,115897905,3,1
50,1580268150.0,0,75144064,3,1
51,1580268155.0,0,68492817,3,1
52,1580268160.0,0,89552953,3,1
53,1580268165.0,0,112344823,3,1
54,1580268170.0,0,66966574,3,1
55,1580268175.0,0,77075254,3,1
56,1580268180.0,0,38448462,3,1
57,1580268185.0,0,41346798,3,1
58,1580268190.0,0,43109894,3,1
59,1580268195.0,0,46045815,3,1
60,1580268200.0,0,154513343,3,1
61,1580268205.0,0,111678442,3,1
62,1580268210.0,0,90582466,3,1
63,1580268215.0,0,76013444,3,1
64,1580268220.0,0,95497075,3,1
65,1580268225.0,0,74927038,3,1
66,1580268230.0,0,106588059,3,1
67,1580268235.0,0,122766150,3,1
68,1580268240.0,0,41604198,3,1
69,1580268245.0,0,52919621,3,1
70,1580268250.0,0,87542480,3,1
71,1580268255.0,0,83706407,3,1
72,1580268260.0,0,123612800,3,1
73,1580268265.0,0,83703584,3,1
74,1580268270.0,0,36703157,3,1
75,1580268275.0,0,68869320,3,1
76,1580268280.0,0,74374130,3,1
77,1580268285.0,0,48045159,3,1
78,1580268290.0,0,64550494,3,1
79,1580268295.0,0,78179729,3,1
80,1580268300.0,0,49625263,3,1
81,1580268305.0,0,65453698,3,1
82,1580268310.0,0,74973114,3,1
83,1580268315.0,0,81914046,3,1
84,1580268320.0,0,70448510,3,1
85,1580268325.0,0,35427733,3,1
86,1580268330.0,0,35415027,3,1
87,1580268335.0,0,65322579,3,1
88,1580268340.0,0,54223176,3,1
89,1580268345.0,0,101890438,3,1
90,1580268350.0,0,100180765,3,1
91,1580268355.0,0,44991209,3,1
92,1580268360.0,0,40541988,3,1
93,1580268365.0,0,44334262,3,1
94,1580268370.0,0,33866569,3,1
95,1580268375.0,0,52768296,3,1
96,1580268380.0,0,89453045,3,1
97,1580268385.0,0,119128461,3,1
98,1580268390.0,0,56902174,3,1
99,1580268395.0,0,34065351,3,1
100,1580268400.0,0,35636207,3,1
101,1580268405.0,0,87496984,3,1
102,1580268410.0,0,60466366,3,1
103,1580268415.0,0,107989753,3,1
104,1580268420.0,0,84367366,3,1
105,1580268425.0,0,45296991,3,1
106,1580268430.0,0,85425095,3,1
107,1580268435.0,0,101015639,3,1
108,1580268440.0,0,71742817,3,1
109,1580268445.0,0,85943919,3,1
110,1580268450.0,0,47750617,3,1
111,1580268455.0,0,53270354,3,1
112,1580268460.0,0,85309385,3,1
113,1580268465.0,0,85896265,3,1
114,1580268470.0,0,75067852,3,1
115,1580268475.0,0,86526462,3,1
116,1580268480.0,0,33198668,3,1
117,1580268485.0,0,40346986,3,1
118,1580268490.0,0,37194313,3,1
119,1580268495.0,0,65577177,3,1
120,1580268500.0,0,71237840,3,1
121,1580268505.0,0,109662797,3,1
122,1580268510.0,0,98673081,3,1
123,1580268515.0,0,46512811,3,1
124,1580268520.0,0,45286866,3,1
125,1580268525.0,0,49202062,3,1
126,1580268530.0,0,53909985,3,1
127,1580268535.0,0,99952162,3,1
128,1580268540.0,6795307486,112111779,17,16
129,1580268545.0,39942327031,163339752,17,15
130,1580268550.0,10101227456,74023535,10,8
131,1580268555.0,4708130596,81297515,8,6
132,1580268560.0,2846356823,143119549,8,6
133,1580268565.0,235131365,185512712,6,4
134,1580268570.0,0,305692929,5,3
135,1580268575.0,0,379358245,5,3
136,1580268580.0,0,355007236,5,3
137,1580268585.0,0,272416183,5,3
138,1580268590.0,0,245939278,5,3
139,1580268595.0,0,401450831,5,3
140,1580268600.0,0,314249967,5,3
141,1580268605.0,0,365119018,5,3
142,1580268610.0,0,405627534,5,3
143,1580268615.0,0,35653808,5,3
144,1580268620.0,0,103304735,5,3
145,1580268625.0,0,123541829,5,3
146,1580268630.0,0,124647753,5,3
147,1580268635.0,0,85723937,5,3
148,1580268640.0,0,110353433,5,3
149,1580268645.0,0,181339942,5,3
150,1580268650.0,0,360716098,5,3
151,1580268655.0,0,189298327,5,3
152,1580268660.0,0,243664252,5,3
153,1580268665.0,0,280637987,5,3
154,1580268670.0,0,237451425,5,3
