,timestamp,bytesRead,bytesWritten,processCount,ioActiveProcessCount
0,1578446805.0,13451902,3901649,10,10
1,1578446810.0,149114128,53278961,10,8
2,1578446815.0,1388538,72161625,7,5
3,1578446820.0,0,28914538,6,4
4,1578446825.0,0,20523975,4,2
5,1578446830.0,145315111,18615935,16,16
6,1578446835.0,177086450,48080075,15,13
7,1578446840.0,66398132,85769433,11,9
8,1578446845.0,0,47336594,6,4
9,1578446850.0,0,18800437,3,1
10,1578446855.0,334321616,24937855,15,13
11,1578446860.0,24792462,89010127,9,7
12,1578446865.0,0,30318552,6,4
13,1578446870.0,20324632,9794011,14,13
14,1578446875.0,242211313,33112705,14,12
15,1578446880.0,43505475,68722445,12,10
16,1578446885.0,0,54897830,6,4
17,1578446890.0,0,20457864,4,2
18,1578446895.0,117136967,11192671,17,16
19,1578446900.0,174077766,25776307,17,15
20,1578446905.0,65364232,38390673,13,11
21,1578446910.0,22165859,31427586,9,7
22,1578446915.0,6903373,40661724,8,6
23,1578446920.0,3851144,33866409,7,5
24,1578446925.0,0,29592030,5,3
25,1578446930.0,0,43,3,1
