,timestamp,bytesRead,bytesWritten,processCount,ioActiveProcessCount
0,1578938415.0,9426367222,204204070,14,14
1,1578938420.0,921251217,580167432,7,5
2,1578938425.0,0,426404426,6,4
3,1578938430.0,0,455589652,6,4
4,1578938435.0,0,621166542,6,4
5,1578938440.0,0,494066148,6,4
6,1578938445.0,0,1026463327,6,4
7,1578938450.0,0,602939828,5,3
8,1578938455.0,0,236474705,3,1
9,1578938460.0,0,135955471,3,1
10,1578938465.0,0,69419456,3,1
11,1578938470.0,2121001381,101142795,14,13
12,1578938475.0,10026897636,286661205,14,12
13,1578938480.0,0,365945670,4,2
14,1578938485.0,0,261302648,4,2
15,1578938490.0,0,343415821,4,2
16,1578938495.0,0,348216326,4,2
17,1578938500.0,0,375498615,4,2
18,1578938505.0,0,481134672,4,2
19,1578938510.0,1594401162,339023190,17,17
20,1578938515.0,6051054195,505812274,17,15
21,1578938520.0,439648863,1163840335,12,10
22,1578938525.0,0,743460315,11,9
23,1578938530.0,0,825414791,11,9
24,1578938535.0,0,1294468050,11,9
25,1578938540.0,0,915763856,11,9
26,1578938545.0,0,1018866723,11,9
27,1578938550.0,0,1004563617,10,8
28,1578938555.0,0,504913707,9,7
29,1578938560.0,0,870006687,8,6
30,1578938565.0,0,814266342,8,6
31,1578938570.0,0,873755191,6,4
32,1578938575.0,9256005175,285450649,15,14
33,1578938580.0,3159968423,471597753,10,8
34,1578938585.0,0,200794589,5,3
35,1578938590.0,0,358278142,5,3
36,1578938595.0,0,428931907,5,3
37,1578938600.0,0,397009490,5,3
38,1578938605.0,0,278422163,5,3
39,1578938610.0,0,682743753,5,3
40,1578938615.0,0,620254602,4,2
41,1578938620.0,0,386478202,4,2
42,1578938625.0,0,45,3,1
