,timestamp,bytesRead,bytesWritten,processCount,ioActiveProcessCount
0,1578610385.0,80628301,5146073,15,15
1,1578610390.0,7988309903,1141176821,15,13
2,1578610395.0,0,1377293705,8,6
3,1578610400.0,0,1022421229,8,6
4,1578610405.0,0,1399860339,8,6
5,1578610410.0,0,1407498545,8,6
6,1578610415.0,0,1220358773,7,5
7,1578610420.0,0,851820635,6,4
8,1578610425.0,56525076,333748695,14,14
9,1578610430.0,7050028462,1235738440,14,12
10,1578610435.0,0,1568312521,9,7
11,1578610440.0,0,973455562,9,7
12,1578610445.0,0,1417005003,9,7
13,1578610450.0,0,1435961297,8,6
14,1578610455.0,0,1128417463,7,5
15,1578610460.0,0,857449863,5,3
16,1578610465.0,7056813646,840280680,17,16
17,1578610470.0,237587154,1527580753,12,10
18,1578610475.0,0,1933400415,11,9
19,1578610480.0,0,1998315042,11,9
20,1578610485.0,0,1912099615,10,8
21,1578610490.0,0,1186137854,8,6
22,1578610495.0,0,437838298,4,2
23,1578610500.0,0,328478725,3,1
24,1578610505.0,4314566468,792657179,11,10
25,1578610510.0,0,1127489814,8,6
26,1578610515.0,0,1532592208,8,6
27,1578610520.0,0,1678511787,8,6
28,1578610525.0,0,1700273616,8,6
29,1578610530.0,0,1339674156,7,5
30,1578610535.0,0,601140311,5,3
31,1578610540.0,0,45,3,1
