job_id,volume,mode,IOpattern,IOsize,nodes,ioi_bw,lfs_bw,sbb_bw
6858,1674,read,uncl,334.8,1,334.8,8102.613746369797,3235.4078082721303
6858,10485763006,read,seq,1048157.037784886,1,1048576300.6,1609134338.8987784,1989330868.1464617
6858,52428802455,read,seq,5240783.931927229,1,3495253497.0,7638451361.490719,13452941202.658318
6858,104857601915,read,seq,10481567.56447421,1,4194304076.6,15219693728.953785,32745488075.385674
6858,10485760000,write,seq,1048576.0,1,2097152000.0,916235014.5049108,1781051058.1920714
6858,52428800000,write,seq,5242880.0,1,2097152000.0,1136189873.5274487,7289472220.677381
6858,104857600000,write,seq,10485760.0,1,3495253333.333333,1166834696.4891782,10794482190.652666
