job_id,volume,mode,IOpattern,IOsize,nodes,ioi_bw
6858,1674,read,uncl,334.8,1,334.8
6858,10485763006,read,seq,1048157.0377848861,1,1048576300.6
6858,52428802455,read,seq,5240783.931927229,1,3495253497.0
6858,104857601915,read,seq,10481567.56447421,1,4194304076.6
6858,10485760000,write,seq,1048576.0,1,2097152000.0
6858,52428800000,write,seq,5242880.0,1,2097152000.0
6858,104857600000,write,seq,10485760.0,1,3495253333.3333335
