job_id,nodes,read_volume,write_volume,read_io_pattern,write_io_pattern,read_io_size,write_io_size,ioi_bw,nfs_bw,lfs_bw,sbb_bw
3918,1,0,0,uncl,uncl,0.0,0.0,0.0,0.0,0.0,0.0
3918,1,1730808132,0,seq,uncl,2131537.108374384,0.0,346161626.4,106837606.83760685,2881844380.4034586,2832861189.8016996
3918,1,1588775126,2038785597,seq,seq,1217452.2038314175,2067733.8711967545,362756072.3,179759122.77548087,537345513.164965,550660792.9515419
3918,1,3168984277,4139017218,seq,seq,3486231.327832783,2069508.609,592832908.9,189789333.83943823,539083557.9514825,536768652.7106817
3918,1,3023280,5334798849,seq,seq,5030.415973377704,5334798.849,267344598.45,97380465.47862497,401445202.7298273,1059322033.898305
3918,1,7054320,5305154361,seq,seq,5038.8,5331813.428140704,265963150.05,104975855.55322275,415282392.026578,1047120418.8481674
3918,1,2519400,5334798849,seq,seq,5038.8,5334798.849,213895833.96,106247343.81640457,410509031.19868636,1112347052.2803113
3918,1,0,0,uncl,uncl,0.0,0.0,0.0,0.0,0.0,0.0
