job_id,nodes,read_volume,write_volume,read_io_pattern,write_io_pattern,read_io_size,write_io_size,ioi_bw,nfs_bw,lfs_bw,sbb_bw
3918,1,0,0,uncl,uncl,0.0,0.0,0.0,0.0,0.0,0.0
3918,1,1730808132,0,seq,uncl,2131537.108374384,0.0,346161626.4,22675736.961451247,38314176.24521073,34013605.44217687
3918,1,1588775126,2038785597,seq,seq,1217452.2038314175,2067733.8711967545,362756072.3,31055900.621118013,38167938.93129771,28089887.64044944
3918,1,3168984277,4139017218,seq,seq,3486231.327832783,2069508.609,592832908.9,32573289.90228013,28328611.898017,30120481.927710842
3918,1,3023280,5334798849,seq,seq,5030.415973377704,5334798.849,267344598.45,32786885.24590164,30959752.321981423,32154340.836012863
3918,1,7054320,5305154361,seq,seq,5038.8,5331813.428140704,265963150.05,32258064.51612903,30769230.769230768,28653295.12893983
3918,1,2519400,5334798849,seq,seq,5038.8,5334798.849,213895833.96,33783783.783783786,32362459.546925567,31948881.78913738
3918,1,0,0,uncl,uncl,0.0,0.0,0.0,0.0,0.0,0.0
