job_id,volume,mode,IOpattern,IOsize,nodes,ioi_bw,lfs_bw,sbb_bw
6873,1642,read,uncl,328.4,1,164.2,8088.669950738917,3654.3026706231453
6873,9623833592,read,rand,1048005.4004138082,1,1924766718.4,609579223.7822773,1299815450.0270126
6873,48119155149,read,rand,5240025.606991179,1,4811915514.9,2903350001.950886,9089948079.277124
6873,96238307245,read,rand,10480050.8815202,1,6415887149.666666,6571560106.864842,22044355328.31946
6873,10485760000,write,rand,1048576.0,1,524288000.0,359195679.2308483,1336844163.0189962
6873,52428800000,write,rand,5242880.0,1,582542222.2222222,581740712.7957036,3213796203.59208
6873,104857600000,write,rand,10485760.0,1,676500645.1612904,685506579.9939419,3890868161.634652
6873,0,read,uncl,0.0,1,0.0,0.0,0.0
