job_id,nodes,read_volume,write_volume,read_io_pattern,write_io_pattern,read_io_size,write_io_size,ioi_bw,nfs_bw,lfs_bw,sbb_bw
3918,1,0,0,uncl,uncl,0.0,0.0,0.0,0.0,0.0,0.0
3918,1,1730808132,0,seq,uncl,2131537.108374384,0.0,346161626.4,79681274.90039842,369003690.03690034,343642611.6838488
3918,1,1588775126,2038785597,seq,seq,1217452.2038314175,2067733.8711967545,362756072.3,122699386.5030675,222717149.22048998,204918032.78688526
3918,1,3168984277,4139017218,seq,seq,3486231.327832783,2069508.609,592832908.9,129032258.06451613,211416490.48625794,236406619.3853428
3918,1,3023280,5334798849,seq,seq,5030.415973377704,5334798.849,267344598.45,87260034.90401396,181488203.26678765,177619893.42806396
3918,1,7054320,5305154361,seq,seq,5038.8,5331813.428140704,265963150.05,88417329.79664014,181488203.26678765,192678227.3603083
3918,1,2519400,5334798849,seq,seq,5038.8,5334798.849,213895833.96,89285714.28571428,179533213.64452422,201612903.22580644
3918,1,0,0,uncl,uncl,0.0,0.0,0.0,0.0,0.0,0.0
