job_id,volume,mode,IOpattern,IOsize,nodes,ioi_bw,lfs_bw,sbb_bw
6873,1642,read,uncl,328.4,1,164.2,456899177.5814803,11188185.276348177
6873,9623833592,read,rand,1048005.4004138082,1,1924766718.4,561692566.9350309,1086956521.7391305
6873,48119155149,read,rand,5240025.606991179,1,4811915514.9,604960677.5559589,1248439450.6866417
6873,96238307245,read,rand,10480050.8815202,1,6415887149.666666,633490885.443494,917157311.6849651
6873,10485760000,write,rand,1048576.0,1,524288000.0,302358395.4847813,604716790.9695625
6873,52428800000,write,rand,5242880.0,1,582542222.2222222,617156963.5877392,1009081735.6205853
6873,104857600000,write,rand,10485760.0,1,676500645.1612904,578577892.2199743,1271001212.121212
6873,0,read,uncl,0.0,1,0.0,0.0,0.0
