job_id,volume,mode,IOpattern,IOsize,nodes,ioi_bw,lfs_bw,sbb_bw
6986,0,read,uncl,0.0,1,0.0,0.0,0.0
6986,1710,read,uncl,342.0,1,342.0,8532.934131736527,4086.998087954111
6986,409603102,read,stride,4095.867185312588,1,11702945.771428572,22955440.218792383,108034789.78741361
6986,3276802539,read,stride,32766.714721411143,1,131072101.56,124518446.67462133,582791331.23466
6986,13107201983,read,stride,131066.77715891364,1,1310720198.3,353619832.3791743,1496905276.604006
6986,409600000,write,stride,4096.0,1,40960000.0,29759655.903978612,104292916.43326373
6986,3276800000,write,stride,32768.0,1,327680000.0,205292702.48596632,577674353.0075452
6986,13107200000,write,stride,131072.0,1,1310720000.0,522403169.36493134,935133129.7622783
6986,0,read,uncl,0.0,1,0.0,0.0,0.0
